CustID,Age,TotalNumItems,TotalAmount
23901,24,43,10253.11
28022,25,39,13620.869999999999
13762,20,36,10848.31
44741,20,30,8161.53
9143,23,27,9016.839999999998
24738,22,27,9577.119999999999
14168,20,31,7898.829999999999
24710,20,31,10159.92
44982,25,21,7285.87
21516,21,26,9631.330000000002
30577,18,34,10503.18
38661,18,34,9852.059999999998
12760,24,29,9086.2
8302,21,29,8553.28
40742,20,37,12403.310000000001
4390,23,32,9216.270000000002
17581,24,36,10968.58
41194,25,30,8828.159999999998
24309,20,28,8840.539999999999
25292,20,31,9708.65
16935,25,32,10992.970000000001
49935,18,34,10459.36
49153,22,23,6150.03
9176,24,22,6560.500000000003
15403,19,23,8577.44
26752,24,20,6678.969999999999
34020,25,31,11464.28
7223,22,22,5839.969999999998
19451,21,36,11603.520000000004
14393,22,29,9601.36
11392,24,34,10333.570000000002
13526,22,38,12337.380000000003
40249,21,32,9670.89
32304,18,29,6792.78
33062,22,27,8317.17
48406,22,27,8073.76
22995,23,27,9473.070000000002
28608,22,36,10097.749999999998
13232,19,39,13006.130000000001
3165,20,35,11728.060000000003
20124,20,25,6391.8099999999995
4093,19,36,12008.2
11955,20,27,8444.05
34208,25,29,9482.85
21894,23,17,4031.3700000000003
16147,20,27,6854.700000000002
39536,21,33,8649.050000000001
39806,21,29,7859.770000000001
39878,24,35,10968.660000000003
13304,25,28,9172.42
36856,25,27,8092.99
950,21,38,11066.429999999998
40148,18,22,6915.750000000002
36734,20,29,9726.38
30257,19,23,6895.630000000001
41102,22,30,10875.560000000001
42503,24,29,9407.470000000001
40410,23,28,8279.279999999999
13020,22,28,9059.450000000003
10213,21,33,8576.34
38656,23,23,5970.009999999999
12610,20,28,7695.910000000001
42453,20,22,6791.3499999999985
19448,24,31,10350.800000000001
21634,25,34,9596.980000000001
1832,23,35,10900.809999999998
47198,22,19,5512.9400000000005
26681,25,25,8147.530000000002
28595,20,25,6415.05
30876,20,21,7805.83
42930,23,30,10860.39
17274,21,30,9748.76
563,21,25,7688.240000000002
41804,23,35,11929.05
41379,23,27,8691.13
43537,25,33,9596.56
46120,25,36,13042.74
41343,20,30,8684.12
21085,18,37,11040.420000000002
6396,18,38,12073.769999999999
47631,23,31,8896.55
35397,25,19,6617.7
46269,24,27,7626.76
39022,22,35,9849.319999999996
33407,23,36,11096.710000000001
4249,18,38,11148.9
42498,25,32,8859.54
43587,24,31,9155.690000000002
12326,21,34,10564.38
11069,25,28,8962.070000000002
32328,18,37,11460.830000000002
3795,19,33,8963.130000000001
48984,19,34,10074.53
47533,22,37,11284.599999999999
44935,25,29,8094.790000000002
1222,23,34,9809.089999999998
10932,21,32,8814.03
24896,23,37,10800.630000000003
27284,18,26,7201.199999999999
43224,25,25,8299.17
37049,20,27,6300.909999999999
15680,23,25,6407.789999999998
41053,24,33,8152.700000000001
13721,23,32,8967.050000000001
45311,23,31,8283.59
40601,23,33,10040.759999999998
8535,25,22,7470.0
25910,19,36,9908.26
31431,22,27,6591.120000000001
47313,22,32,10393.85
4309,23,22,6717.82
14027,20,38,10970.589999999997
12751,18,30,8021.010000000001
45627,21,28,7232.019999999999
27858,18,25,8061.37
42121,24,32,9976.92
26639,18,26,7863.990000000001
6859,24,26,7773.39
9415,20,27,8856.41
42507,25,31,10102.429999999998
3282,25,20,5528.909999999999
32642,20,31,10617.550000000001
19709,20,36,10987.92
33201,20,25,7591.62
13607,21,35,10245.75
12581,19,27,8143.670000000001
31600,23,30,8116.649999999999
35445,20,29,10001.9
32694,21,28,9149.18
34190,23,39,10355.230000000001
20493,19,31,11520.029999999997
17557,24,37,10694.940000000002
31392,19,32,9457.48
41702,19,18,3961.71
31081,25,29,9970.759999999997
5862,22,26,7523.740000000001
22301,24,31,9182.5
12255,24,25,8384.07
15818,19,30,10019.859999999999
27248,23,31,8377.899999999996
13817,21,30,10330.69
17263,24,29,9032.77
10302,19,30,7602.180000000001
38335,22,24,7194.4800000000005
14665,24,28,8221.14
2912,20,34,11358.849999999999
19173,19,37,11114.13
49552,25,33,11929.699999999995
20890,20,36,11068.949999999997
14895,18,29,8216.75
17012,21,31,10121.170000000004
12189,22,30,8541.470000000001
32205,20,28,8710.260000000002
1617,21,34,8755.43
34812,22,30,9704.01
31463,25,36,10952.520000000002
35188,20,28,9414.05
40905,24,25,6642.48
27804,19,23,6734.06
31273,23,34,9753.41
10253,24,29,9107.8
14885,24,33,8973.94
46137,24,26,8057.81
36803,25,22,6086.619999999999
1970,21,29,8690.160000000002
41075,20,29,8363.78
26892,20,30,9760.689999999999
13096,23,28,8106.390000000001
22518,22,26,6373.6799999999985
12346,25,31,8920.169999999998
581,22,33,10911.14
38046,20,34,9660.550000000001
3717,22,34,10456.349999999999
43589,18,30,8479.439999999999
40288,21,42,12682.77
14377,23,32,8441.65
6811,23,47,14019.410000000003
12205,18,31,9602.709999999997
46323,22,47,13896.789999999999
12999,19,24,7138.679999999999
42767,24,41,13023.849999999999
2676,18,26,7190.970000000001
32456,23,25,7371.0599999999995
19731,22,26,8589.29
47702,22,32,12191.330000000002
14342,18,25,7203.860000000001
12958,24,27,8260.99
44241,18,27,8167.93
12701,19,25,6639.639999999999
19287,21,29,8706.79
46367,19,29,7726.060000000001
26728,21,23,7772.469999999999
36000,21,38,10933.999999999996
30568,22,27,7955.629999999999
28909,24,35,11672.420000000002
25744,25,28,7696.849999999999
23773,24,26,8455.85
3377,18,19,5352.469999999999
4820,22,29,8592.909999999998
800,19,31,7806.860000000001
12572,19,24,5661.5599999999995
44698,23,25,8681.789999999999
47899,22,30,8269.900000000001
13063,23,36,10236.059999999998
8949,23,36,10146.649999999998
47437,18,36,12084.210000000001
5825,23,29,10197.68
5367,22,28,8764.23
29669,21,31,9241.46
49554,19,30,9422.77
45236,19,30,8694.03
1137,21,27,8283.680000000002
44715,24,22,9207.98
31705,22,43,11462.73
7259,21,26,8644.15
20427,21,28,10307.440000000002
33677,21,26,9015.570000000002
37667,21,29,8567.94
20005,24,29,7991.629999999998
33930,21,34,10852.289999999997
12650,20,19,6163.960000000001
21823,23,31,9936.69
42024,21,30,8098.429999999999
19789,22,26,8089.1900000000005
39093,18,30,8598.31
42466,24,31,12697.5
47246,24,27,7459.540000000001
2914,24,28,9754.279999999999
42806,23,26,6626.5199999999995
3072,24,26,8041.040000000001
45246,23,29,9031.970000000001
5806,22,29,8151.99
6812,25,38,12972.570000000002
38603,20,35,9296.230000000005
42364,23,34,9539.670000000002
21333,24,38,13024.159999999994
30334,21,38,12727.36
18653,22,31,10433.070000000003
16116,19,31,8345.309999999998
3991,24,32,8246.329999999998
21224,18,21,6768.49
34888,18,47,13508.309999999998
27066,22,17,4922.65
30530,20,34,10242.259999999997
31112,18,24,9828.68
8349,20,31,10991.02
30655,25,32,9184.41
28725,21,27,7615.0599999999995
42623,22,30,8336.840000000002
7761,24,39,11022.9
32102,22,29,9236.070000000002
1011,22,35,9479.640000000001
13443,25,31,8125.659999999998
39982,24,34,10264.390000000003
47620,22,21,6972.259999999999
47367,18,26,9422.75
15704,21,23,6059.7
23882,23,28,7907.840000000001
30659,22,29,8992.900000000001
24125,18,32,9233.960000000001
11000,25,29,8661.14
14915,20,25,6954.1399999999985
8545,23,30,8842.800000000001
45806,25,35,10739.680000000002
14229,25,22,7964.55
15542,21,34,9140.3
47834,23,27,8679.080000000002
20746,18,35,11042.980000000001
9486,24,28,9059.169999999998
23486,24,25,7131.67
32354,20,24,8341.689999999999
46143,21,20,5511.0700000000015
28463,18,36,9390.679999999998
1410,19,34,11508.35
39578,19,32,11185.320000000002
27990,25,32,11495.189999999997
36070,24,35,10793.449999999999
34399,21,30,9116.789999999999
7710,20,26,8722.720000000001
37755,19,28,10251.43
15452,19,31,7856.54
15111,25,26,9703.619999999997
37837,24,31,8998.880000000001
43757,24,33,9197.489999999998
14172,24,31,10001.35
46636,18,31,10574.63
24666,20,31,10262.33
29769,20,26,7086.4800000000005
7195,25,33,10319.05
25761,18,31,9091.77
38757,19,30,8495.359999999999
49954,20,25,7977.129999999999
38271,19,18,5981.08
15527,19,21,8685.189999999999
35686,18,15,4666.03
32452,23,30,9821.630000000001
40131,23,33,10082.93
994,25,32,9666.939999999999
731,20,42,11888.100000000002
27807,25,29,9755.259999999998
45221,23,34,10397.68
43383,20,20,7019.3
37627,23,25,5057.619999999999
33782,24,30,8975.749999999998
19087,25,34,10904.670000000002
24039,18,19,6764.679999999999
34297,18,31,9295.97
15522,24,29,10002.050000000001
12893,25,34,10338.71
4571,24,26,7676.099999999999
3141,25,32,10599.540000000003
18202,21,27,7643.539999999999
37063,19,18,5898.88
37120,22,28,9225.04
24979,19,38,12109.510000000002
9324,21,22,6998.82
30488,25,31,10153.06
49291,23,34,10729.66
34414,22,29,10233.37
10867,19,30,7406.240000000002
14386,24,29,10362.590000000004
352,21,27,7913.790000000001
34273,22,38,11031.099999999999
22370,19,30,9804.01
23256,20,27,8382.55
9951,19,27,9139.9
12278,19,23,7536.4
40716,23,38,11817.930000000002
44256,23,27,7800.249999999999
41121,24,36,11459.45
5267,19,27,6726.420000000001
31782,18,25,7597.630000000001
30890,19,18,5919.94
7489,22,34,10845.579999999998
32535,23,28,7207.009999999998
17159,25,30,7977.849999999999
7404,22,20,6211.77
43940,24,25,7219.490000000002
8444,21,20,6032.18
10574,22,21,6839.38
5956,18,31,7952.469999999999
5931,25,25,7329.91
6018,20,20,5753.63
20874,22,31,8346.609999999999
27562,24,32,9482.85
14447,19,12,3554.76
5587,18,29,7039.35
36662,24,28,9998.43
49590,19,23,7942.539999999998
44249,22,35,9633.750000000004
38944,23,34,9613.440000000002
4652,24,33,11092.04
43400,21,33,9945.23
21601,23,32,10367.850000000002
15103,22,20,6883.9400000000005
7475,21,32,11128.119999999997
12072,24,37,9868.8
46293,22,30,9895.250000000002
17277,19,25,7013.56
29367,23,30,8105.270000000002
5324,24,29,9684.11
29890,24,29,9460.47
7721,22,29,8705.600000000002
9588,24,34,10329.65
28952,25,31,9259.749999999996
795,24,28,8820.799999999997
6666,22,23,7982.240000000002
23252,21,31,10622.449999999999
13267,19,39,11412.329999999996
21954,18,27,9225.500000000002
8785,23,36,12652.49
34503,23,41,12854.840000000002
14624,22,32,9775.080000000002
16486,23,31,9555.690000000002
14231,20,38,11977.28
44558,18,28,8540.55
43507,23,26,8557.390000000001
5705,24,29,9486.43
38402,19,31,10059.99
2980,20,30,9951.47
42470,19,26,7078.24
29116,22,32,9083.109999999997
42434,18,33,10553.34
45764,25,28,7801.05
3127,25,33,9944.28
27933,24,22,5234.110000000001
26994,20,40,13012.329999999998
29093,21,24,7465.130000000001
28179,22,22,8167.979999999999
23706,24,37,10511.300000000001
6145,21,27,8161.15
10338,25,26,8106.6500000000015
32379,19,22,6023.19
24273,24,36,9416.899999999998
26241,21,34,10142.060000000001
23159,24,28,9493.490000000003
13123,24,37,12718.379999999997
13765,25,32,9266.48
27068,23,21,6542.160000000001
29503,24,31,8380.4
40059,25,27,8349.239999999998
36795,23,26,7776.700000000002
42469,23,26,8271.230000000001
33406,24,29,9134.659999999998
16200,19,38,10791.400000000001
20299,23,39,12455.060000000003
18296,19,25,8046.94
46828,23,32,9111.910000000003
43253,24,33,10301.04
48842,23,40,13134.859999999999
34149,20,22,6387.219999999999
7602,22,27,8741.409999999998
41392,22,32,10821.699999999999
13801,18,42,12315.929999999998
37207,22,23,6334.84
37510,20,32,11087.78
43819,21,37,11576.49
3803,21,31,8760.210000000001
47089,20,36,10792.630000000003
7166,22,27,8528.519999999999
28428,19,31,9759.72
39161,18,21,6004.510000000001
2416,23,26,9943.16
11011,22,38,12411.139999999996
31168,20,27,8372.089999999998
20935,18,30,8935.639999999998
29496,20,34,10768.779999999995
28218,22,39,10541.960000000001
5611,18,35,10565.950000000003
21098,20,31,8792.0
337,24,29,9505.43
10813,21,31,10645.75
19405,23,29,8639.980000000001
39555,21,28,8819.11
3967,19,26,9478.800000000001
14316,22,27,7539.48
26523,21,33,8634.53
10177,19,27,7841.160000000001
25141,25,35,8617.259999999998
25305,22,19,6880.67
2748,24,31,8921.060000000001
48499,22,23,6146.530000000001
47960,18,31,9194.52
1146,18,31,10640.060000000003
46195,18,32,9662.000000000002
29312,21,29,8725.639999999998
48377,22,30,8912.4
23284,22,40,11584.08
39434,19,31,9481.07
36537,18,28,8147.620000000001
36328,22,22,5106.070000000001
23066,24,36,12366.650000000001
37489,25,35,10172.479999999998
11748,22,33,11429.759999999997
31720,19,30,8294.74
43010,19,24,8451.800000000001
29831,22,27,8758.809999999998
12229,24,20,6182.02
35346,19,21,5512.300000000001
41318,21,29,9050.43
12116,19,35,10405.23
49924,18,30,8746.47
5345,18,29,8690.04
14486,20,29,9122.98
46115,18,24,7639.009999999997
39079,22,23,5876.72
47428,19,26,7911.33
22922,24,31,9423.1
34769,22,39,12425.070000000002
12012,25,37,12641.099999999995
38118,18,32,10469.539999999999
45904,18,22,6313.4
27306,18,38,13152.189999999999
43761,22,34,10785.089999999998
38359,22,32,8899.159999999998
4268,18,32,9651.640000000001
43377,23,28,7951.199999999999
5354,23,32,8746.890000000001
28833,22,29,7732.799999999998
38704,23,31,9212.400000000001
28411,25,37,10032.119999999999
28607,19,28,8569.25
19320,23,35,9736.42
49903,23,32,10171.900000000001
15619,20,30,9612.430000000002
22852,20,37,11071.14
30097,25,27,8951.329999999998
42857,23,23,7288.76
3724,24,26,8945.12
31570,23,31,10504.420000000002
9219,22,34,9660.67
587,25,27,8089.179999999999
44765,22,28,7108.85
49610,19,29,9986.410000000002
45077,23,35,10414.56
6940,21,41,12499.969999999998
5740,23,36,10952.019999999999
3547,20,29,10951.06
17138,22,29,9554.869999999997
17957,25,24,7726.340000000001
6372,19,34,9152.630000000001
46076,24,28,9070.800000000001
28892,25,44,11327.04
42159,22,32,10338.439999999999
48999,18,21,4741.090000000001
10232,19,26,8147.92
17282,18,31,10793.66
11919,23,19,5639.98
32813,20,23,7144.349999999999
14133,24,34,9638.85
4458,19,30,9036.09
30605,25,32,9206.489999999998
6562,20,31,10354.419999999998
40767,22,31,8978.000000000002
20393,24,27,7591.75
19715,22,32,10079.5
35773,23,24,6025.259999999999
17177,22,29,9643.2
39381,19,32,8459.69
8501,22,27,7816.950000000002
27833,23,23,6126.520000000001
23867,20,21,6660.650000000001
33121,24,41,12108.330000000004
2516,19,21,6131.0599999999995
48055,22,30,9627.530000000002
22732,25,31,9848.96
2566,22,24,7412.06
25107,24,28,8094.3099999999995
4237,25,26,8808.41
29187,21,26,9108.719999999998
16553,25,33,10488.289999999999
33153,21,31,8921.570000000002
12829,25,29,9261.820000000002
20233,20,39,12169.609999999999
46694,22,23,7305.24
26259,23,23,8482.34
22567,25,26,8011.09
45813,24,30,9294.210000000001
42816,21,31,9296.239999999998
34421,21,31,9490.69
15421,18,34,10055.650000000001
3913,25,40,12509.020000000002
21162,18,31,9957.230000000001
44786,18,34,11676.369999999999
45777,25,31,10124.810000000003
16978,25,30,10558.720000000001
34961,18,25,6414.779999999999
14323,22,26,8674.25
10085,19,27,8109.200000000002
26130,22,41,14441.539999999999
7594,25,30,9473.08
10204,19,29,10299.700000000003
47052,24,35,10979.100000000002
42752,25,32,9883.600000000002
38170,23,23,6640.149999999999
34468,19,46,14140.320000000002
49914,24,27,8325.74
44768,25,27,8529.109999999999
28143,20,31,9942.420000000002
32549,18,29,7889.820000000001
39822,18,29,9560.96
42635,19,33,9688.13
33801,23,30,9366.989999999996
7128,21,31,9476.39
39569,24,32,7922.25
23061,20,27,9172.840000000002
49093,24,34,11526.43
2004,20,28,9867.650000000001
40308,24,28,7933.600000000001
23690,18,25,7162.89
22180,23,35,11932.27
43357,22,31,10550.510000000002
30083,20,36,10936.91
2669,25,27,9021.4
1931,20,28,9576.119999999997
7794,24,30,8647.859999999999
32815,22,36,10253.169999999998
48808,21,35,11135.810000000001
20766,18,26,9407.690000000002
36309,25,29,9108.11
12114,19,29,10123.59
2436,24,29,9621.49
8666,18,28,9968.509999999998
13321,22,27,8468.640000000001
15723,22,36,10277.579999999998
38491,19,33,9446.18
8191,20,28,7805.07
6865,23,30,10199.920000000002
34061,22,40,11709.0
24216,21,27,7538.759999999999
47987,23,29,9808.220000000001
4214,23,29,6992.7699999999995
21274,25,32,10208.980000000003
24066,20,41,15092.249999999998
24359,22,24,7427.68
12886,21,27,8111.81
2323,19,32,9302.490000000002
49068,21,33,10761.85
39230,23,35,9563.680000000002
8108,24,20,6857.970000000001
42016,22,31,10080.180000000002
14031,20,32,8202.989999999996
30317,19,35,11747.26
13474,19,30,7626.549999999999
35414,24,29,6907.69
12208,19,33,8217.440000000002
28625,18,26,7359.380000000001
13437,21,31,9100.510000000002
39976,20,28,8942.84
3783,23,42,12425.060000000005
10342,19,27,8252.99
22939,21,27,7829.339999999999
23440,25,30,9148.31
28434,22,29,9246.76
35764,21,23,8439.73
41734,20,29,9470.21
23465,25,28,8589.139999999998
34357,21,30,8778.41
34465,19,26,5886.169999999999
13349,21,28,8367.9
12442,24,25,6893.1500000000015
22004,20,33,10099.180000000002
37057,18,29,9119.839999999998
45571,25,39,8948.899999999998
4642,21,30,8675.83
47223,24,31,7540.76
30439,25,31,9161.72
2571,20,36,11204.84
6633,21,22,6638.62
28137,23,35,10194.769999999999
9854,19,32,11295.59
47472,21,33,10105.77
34052,24,22,6756.099999999999
7765,24,28,9634.88
12662,24,33,10365.259999999998
2102,20,30,9086.130000000003
17241,21,47,13671.639999999996
40763,18,32,8358.96
38989,20,38,11429.869999999999
34730,22,28,9620.250000000002
9427,19,30,9720.220000000003
16739,24,24,7645.87
30620,25,26,7862.610000000001
48458,20,23,6040.099999999999
31033,25,35,10208.96
45661,19,19,6714.09
2656,23,24,7048.200000000002
12734,18,34,9731.56
4048,23,18,5367.79
29641,22,32,10001.869999999999
11992,19,33,10097.550000000003
26498,24,31,8534.11
4396,19,30,9480.810000000001
2746,23,30,9103.73
16335,21,35,11768.230000000001
30596,22,23,6617.330000000001
39089,24,22,6276.640000000001
28933,23,24,8643.13
14171,19,29,9366.949999999999
41752,20,32,9455.340000000002
21339,24,28,10090.509999999998
34559,19,33,11052.77
11500,20,24,8030.74
25282,21,27,8351.410000000002
28017,25,26,7660.570000000001
6232,24,28,9288.269999999999
5333,24,41,13039.609999999999
30893,22,34,9836.130000000001
40826,19,31,8041.920000000004
23390,24,31,8495.689999999999
23739,24,31,10367.720000000001
16121,18,26,7740.719999999999
13947,21,38,12070.81
44845,25,23,5394.13
7016,18,30,7431.9800000000005
37966,22,35,10667.959999999997
38444,25,29,9425.86
17643,22,34,10656.239999999998
44596,21,36,8856.570000000003
39200,19,31,8847.84
26691,24,29,9634.000000000002
21629,18,34,10454.520000000002
39952,19,35,11042.939999999999
13220,18,33,9470.839999999998
44742,18,36,9487.939999999999
28791,20,30,7843.54
40295,21,36,11998.890000000001
9451,25,29,7710.540000000001
17884,20,30,8792.57
7632,24,20,7003.55
9722,22,31,9101.539999999999
49063,22,31,8984.979999999998
37154,19,24,7491.840000000002
614,22,32,9689.450000000003
6152,25,35,11299.980000000003
45434,25,36,11924.549999999996
32025,25,28,8854.09
27452,21,27,8176.960000000001
35402,21,36,11747.020000000002
5349,20,31,9737.519999999999
43615,22,23,4959.580000000001
22233,23,27,8958.24
6477,20,33,11876.809999999996
893,21,38,9856.259999999997
18398,24,30,8246.679999999998
46051,21,23,7164.15
13483,18,36,10534.579999999998
30021,25,32,9498.39
17712,20,31,7783.439999999999
35415,22,29,8851.37
22799,18,24,8179.140000000001
49192,21,30,10494.029999999995
10438,19,20,6496.019999999999
11743,22,25,7213.860000000001
23338,25,31,9782.19
33113,25,34,12659.27
2045,18,28,7772.540000000001
31373,24,28,9670.960000000001
42608,19,35,10694.08
34293,18,33,10001.28
29265,18,26,7144.590000000001
48516,21,27,8696.279999999999
31592,20,23,6087.059999999999
45554,23,27,9263.619999999999
41449,24,28,9219.619999999999
32565,18,24,8422.420000000002
8794,23,30,8700.519999999999
16080,23,36,10562.98
6167,25,32,9845.319999999998
25489,24,26,7473.6799999999985
7015,23,31,9553.589999999998
31959,25,24,6537.36
33946,18,31,7593.289999999999
16070,22,36,10207.650000000001
30055,24,35,8754.710000000005
26803,24,37,10850.0
20448,21,29,9191.890000000001
39831,22,29,9013.05
32273,25,40,12124.860000000002
13079,20,29,8969.479999999998
29260,18,21,5988.790000000001
40958,21,32,8322.910000000003
3483,24,28,9873.48
20693,24,29,10207.25
4386,22,33,9265.880000000001
11741,24,30,8263.41
41811,24,28,9661.13
37535,23,28,7735.6
47981,23,30,9572.220000000001
35655,18,31,8527.530000000002
18576,20,30,9913.619999999999
38228,18,27,7648.859999999999
19942,22,43,12413.329999999996
20055,23,31,9732.59
4287,23,37,11401.370000000003
6315,18,38,11062.640000000003
37338,19,22,6028.2300000000005
13461,25,34,10066.740000000003
41823,25,37,10475.65
21102,19,17,4740.940000000001
42148,18,31,9553.96
10898,22,30,8891.100000000002
43574,22,21,6357.429999999999
10767,24,25,7760.99
14082,24,28,8953.149999999998
10352,24,27,8147.719999999999
22115,22,35,11396.750000000002
16769,20,26,7300.19
22155,25,24,7318.85
7971,18,30,9341.27
1225,19,12,2919.9300000000003
7849,21,33,10122.200000000003
7019,21,30,11024.07
20530,24,31,7133.7699999999995
36333,18,32,10228.629999999997
31774,19,24,5969.52
49118,21,23,7650.729999999998
14437,21,34,10486.65
23536,20,22,6941.870000000002
37562,21,38,10937.029999999999
5561,22,27,7491.210000000001
48394,20,24,7424.550000000001
7306,22,32,8691.35
5925,25,24,7702.740000000001
7322,21,26,8520.199999999999
26186,22,30,9280.65
43748,23,20,6301.449999999999
34195,18,37,12989.350000000002
5813,20,21,5040.630000000001
12778,21,27,8317.800000000001
21127,25,25,6692.51
15310,21,27,7181.01
30353,20,32,8927.900000000001
42589,23,31,10138.95
49593,18,31,11241.109999999999
21777,19,27,6437.299999999999
42171,22,33,9777.949999999999
1186,22,37,10977.650000000001
36383,20,31,8787.98
3109,25,35,9824.79
8963,21,26,8036.5199999999995
12132,23,32,10879.240000000002
37857,23,32,9230.120000000003
36785,23,40,12007.250000000002
37149,25,25,6935.530000000001
18352,25,27,8235.46
42262,18,34,10532.999999999998
5959,19,16,5362.370000000001
34216,23,34,10409.6
42756,23,32,8546.500000000002
9779,25,31,8409.949999999999
5300,24,35,11893.38
43754,19,30,9411.429999999998
36193,24,25,8430.310000000001
30937,22,34,10770.179999999998
11477,19,25,6835.54
43324,18,32,11768.539999999999
35057,21,37,11937.299999999996
16585,22,26,8405.59
28413,18,28,8738.679999999998
28978,23,28,7881.809999999999
41749,21,30,9827.67
34904,22,27,8709.2
2054,19,26,8722.27
48226,18,24,6890.719999999999
27045,18,25,6139.59
19770,20,24,8297.37
2117,18,30,8251.08
36579,18,26,8697.089999999998
27714,19,24,7502.94
17974,22,38,11666.72
35822,19,37,10788.600000000004
11225,20,33,9443.170000000002
24280,18,26,8274.189999999999
2044,22,27,6882.670000000002
21415,25,24,7682.29
35474,24,25,7595.18
35935,21,31,8402.45
4429,23,33,11142.070000000002
5162,23,24,5265.219999999999
38240,25,34,9791.98
12298,23,30,8256.630000000001
26093,22,29,8989.809999999998
36680,22,25,9314.060000000001
18819,20,32,9921.140000000001
13265,21,32,9595.690000000002
42768,21,25,7782.549999999999
6708,21,30,8846.140000000001
30355,24,35,9971.609999999999
40901,22,27,8216.579999999998
24086,24,30,9127.769999999999
4483,25,30,8095.12
1423,18,21,5065.9400000000005
9699,19,21,5310.349999999999
34554,23,23,6220.159999999999
42549,19,33,10633.64
14724,25,29,8353.79
10498,18,29,7286.37
10351,19,23,6375.5
38298,18,36,10292.539999999999
35222,24,23,7846.530000000001
38288,20,29,9080.230000000001
43959,24,28,9012.509999999998
47801,25,30,8121.380000000002
10737,19,36,11227.480000000001
38594,19,22,7275.390000000002
41350,22,28,8690.189999999999
36914,21,32,10057.819999999998
23700,23,25,7608.969999999999
21011,23,33,10193.989999999998
34514,25,26,7898.23
23608,23,32,8488.67
16267,18,27,7732.630000000001
26450,18,38,11646.13
36196,22,26,7907.1900000000005
18029,25,26,8140.450000000001
24360,25,24,8162.999999999998
40133,18,23,7521.460000000001
27887,21,26,8059.340000000001
34765,23,25,7341.4299999999985
39932,22,28,8572.029999999999
23402,25,46,13164.09
33015,25,27,6352.04
39856,21,29,8495.92
6175,19,21,4811.73
8287,24,41,10904.530000000002
20230,22,27,8644.75
49333,19,29,8738.3
42294,22,31,7134.51
43639,25,29,6958.719999999999
15069,25,18,5971.03
29979,24,30,8989.34
24493,21,31,8675.029999999999
32499,19,25,6513.33
28472,24,32,10905.130000000001
13197,24,33,10750.269999999997
49477,20,27,8045.879999999997
45700,24,24,8069.729999999999
18390,25,30,9440.5
8707,19,33,9702.439999999999
45928,23,37,11315.84
31650,22,36,12513.0
23555,18,29,8553.349999999999
22056,23,31,7990.39
24044,21,33,11224.93
30820,20,29,7428.260000000002
24618,25,22,5730.38
43402,21,26,8564.2
4424,19,22,6702.719999999999
1432,22,20,5717.400000000001
47316,20,20,5575.84
16209,22,30,10161.890000000001
7802,18,21,6434.1399999999985
34535,23,24,6672.859999999999
43427,22,30,8964.13
42952,24,34,10542.05
22616,23,23,5497.459999999999
373,19,29,9101.380000000003
4457,22,21,5401.9800000000005
1468,21,27,8568.880000000001
49604,22,19,4448.450000000001
24517,25,23,5796.990000000001
46842,25,19,6324.28
4718,22,33,10636.500000000002
5533,18,27,7662.980000000001
37639,25,25,7477.76
24491,24,22,6509.45
2904,19,35,10488.820000000002
30080,21,35,10759.24
33324,21,46,15938.369999999999
41627,21,32,9923.509999999998
25998,22,34,10797.52
48437,19,32,9383.31
41939,23,27,9327.409999999998
16637,24,21,7302.170000000002
44085,24,26,7753.920000000001
27264,19,32,8578.67
48943,24,34,10404.220000000003
18811,19,25,6870.110000000001
33120,25,29,8765.15
12903,21,29,10185.57
166,19,20,7335.870000000001
7754,18,38,11212.320000000003
29538,19,27,6895.799999999999
47610,23,34,9466.660000000002
48941,24,37,11472.289999999999
44178,23,14,3450.0899999999997
32377,19,28,8850.210000000001
32099,24,26,8301.3
9380,18,32,7553.100000000001
47615,19,36,10349.240000000002
23822,19,36,9478.199999999999
15954,20,28,7502.140000000001
43000,21,30,10244.53
41762,18,33,10381.700000000003
3416,25,28,8494.4
1668,19,32,10161.820000000002
19337,22,28,9826.039999999999
8447,24,24,7898.6799999999985
22401,19,26,6132.410000000002
80,18,36,11832.229999999998
48050,23,25,8909.659999999998
3673,23,34,9384.81
49770,22,23,6742.69
44352,21,26,7162.5
9237,25,21,7479.61
807,25,24,6667.26
22731,24,31,9933.470000000003
2423,23,24,7739.800000000001
30768,20,23,8285.500000000002
12119,24,29,7116.8200000000015
6790,20,34,9438.54
26857,18,30,8157.740000000001
23080,19,27,9191.670000000002
46237,20,20,5461.59
41886,23,38,10772.78
7575,24,25,7075.5
31011,25,40,13112.429999999998
6656,21,23,7041.42
1179,21,34,10722.02
25898,21,35,10133.489999999998
14503,24,33,9376.159999999998
23260,18,32,9701.640000000001
36573,18,36,11547.79
30052,21,23,6968.4
785,21,32,9606.640000000001
49617,18,30,9255.959999999997
18987,19,31,8340.349999999999
327,19,30,10995.3
11265,18,29,9425.990000000002
8961,20,24,7339.6100000000015
44848,25,26,7690.53
26343,21,20,5417.9
12058,22,37,12393.04
42477,24,25,7454.0
34924,25,30,9335.679999999998
32461,24,26,6239.909999999999
20613,19,27,8839.459999999997
34573,25,38,11228.940000000002
38665,19,38,11180.559999999998
11612,19,29,7988.7699999999995
19512,23,28,8260.28
35865,24,34,10015.309999999998
10729,23,23,6650.460000000001
9335,25,27,6515.369999999998
21240,23,28,10195.909999999998
1715,21,30,9369.740000000002
8648,21,35,8657.849999999999
30246,23,32,10210.15
